Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.018970465263286183,0.021323316527384114,0.013971681628734078,0.8896582873927552,1.3577796694330364,0.47619047619047616,1.382716049382716
2016,0.03828909477936286,0.030828293397440493,0.018010696177191532,1.242011495276018,2.125908649097728,0.4841628959276018,1.8114754098360657
2017,0.0068183643009522114,0.030257548950618933,0.03259621588466022,0.22534423763405126,0.20917655979082328,0.5091743119266054,1.7868852459016393
2018,0.01656015536906329,0.02002904304694069,0.018372765868330587,0.8268071185554094,0.9013425353451153,0.49760765550239233,1.7201646090534979
2019,0.0015370242368717933,0.019028558912032315,0.02157638530157735,0.0807746001143517,0.07123641033419201,0.5094339622641509,1.7377049180327868
2020,0.049504002026223765,0.021934558817468933,0.011363327969628578,2.2568952691584667,4.356470407132133,0.5285714285714286,1.7283950617283952
2021,-0.006963896076752843,0.017921279468679514,0.018759452176438263,-0.3885825277666941,-0.3712206524612401,0.46788990825688076,1.794238683127572
2022,0.004720635431063709,0.0194131857349528,0.021892536556211706,0.24316644859397604,0.2156276144129262,0.48484848484848486,1.7918552036199096
All,0.016309455022878457,0.02311567712531284,0.03259621588466022,0.7055581774422163,0.5003481103631323,0.4951632406287787,1.7184415584415584
2015,0.018815405394313797,0.028243481069125713,0.023037682428249218,0.6661857774635934,0.8167230125215205,0.5023923444976076,1.7201646090534979
2016,-0.0024564022834391024,0.01883704780148345,0.019782596211355363,-0.1304027207090092,-0.1241698641166779,0.44954128440366975,1.7868852459016393
2017,-4.124361163206695e-05,0.014843582861337502,0.0141584854279313,-0.0027785482802465816,-0.002912996015146026,0.4790697674418605,1.7622950819672132
2018,-0.011808623872626283,0.01163608739668992,0.018860918018071438,-1.0148277054008243,-0.6260895605034678,0.465,1.646090534979424
2019,-0.001124495386170097,0.012807549482558836,0.017485255165053615,-0.0877994176560802,-0.06431106526929824,0.4692982456140351,1.8688524590163935
2020,0.018126898435869176,0.019765909564266566,0.013399068259694946,0.9170788916610018,1.3528476819836626,0.5539906103286385,1.7530864197530864
2021,-0.007771138744224477,0.010760578506296421,0.016165830996313968,-0.7221859623697081,-0.48071384304316944,0.41363636363636364,1.8106995884773662
2022,-0.019651509604794528,0.013512652784675321,0.024522101593546064,-1.4543043411195524,-0.8013795037031647,0.457286432160804,1.8009049773755657
All,-0.0005234745872429772,0.017202583806163112,0.045140460655956116,-0.030429997792275468,-0.011596571670650568,0.4735605170387779,1.7683116883116883
2015,0.0,0.0,0.0,,,,0.0
2016,0.0,0.0,0.0,,,,0.0
2017,0.0,0.0,0.0,,,,0.0
2018,-0.007497376982025576,0.003719663571132088,0.008679633518381857,-2.0156062070268717,-0.8637895789202988,0.3287671232876712,0.6008230452674896
2019,-0.01426234851207747,0.004993407416840892,0.01587656840058327,-2.856235696685977,-0.8983269024025056,0.2198952879581152,1.5655737704918034
2020,-0.021464356978468654,0.009757590641527947,0.021154855568253694,-2.1997599373678516,-1.014630277631364,0.39351851851851855,1.7777777777777777
2021,-0.027018646748476902,0.005799580345772829,0.02624992507888846,-4.658724448600859,-1.0292847186145566,0.29767441860465116,1.7695473251028806
2022,-0.027534993734299896,0.006128169990705801,0.02640005116352484,-4.493183736100734,-1.0429901655775247,0.3217821782178218,1.8280542986425339
All,-0.012035573591951775,0.005087981563186477,0.09446658185278567,-2.3654908026856516,-0.12740562171189498,0.31215161649944256,0.9319480519480519
